,objectid,energiomraadeid,bygningsomraadeid,har_grunnvarme,har_fjernvarme,har_adresse,bygning_id,bygningstype_navn,profet_bygningstype,profet_bygningsstandard,bruksareal_totalt,bebygd_areal,antall_etasjer,x,y,grunnvarme,solceller,luft_luft_varmepumpe,fjernvarme,oppgraderes,varme_finnes,har_eksisterende_data,_termisk_energibehov,_elektrisk_energibehov,_romoppvarming_energibehov,_tappevann_energibehov,_elspesifikt_energibehov,_kompressor,_levert_fra_kilde,_spisslast,_fjernvarmeproduksjon,_solcelleproduksjon,grunnvarme_meter,grunnvarme_kostnad,_nettutveksling_energi_liste,_nettutveksling_energi,_nettutveksling_vintereffekt,_nettutveksling_sommereffekt,_termisk_energibehov_sum,_levert_fra_kilde_sum,_fjernvarmeproduksjon_sum,_elektrisk_energibehov_sum,_kompressor_sum,_spisslast_sum,_solcelleproduksjon_sum,_termisk_energibehov_vintereffekt,_levert_fra_kilde_vintereffekt,_fjernvarmeproduksjon_vintereffekt,_elektrisk_energibehov_vintereffekt,_kompressor_vintereffekt,_spisslast_vintereffekt,_solcelleproduksjon_vintereffekt,_termisk_energibehov_sommereffekt,_levert_fra_kilde_sommereffekt,_fjernvarmeproduksjon_sommereffekt,_elektrisk_energibehov_sommereffekt,_kompressor_sommereffekt,_spisslast_sommereffekt,_solcelleproduksjon_sommereffekt,scenario_navn
27,116,A,P1,,,OMT42,5734456,Studenthjem/studentboliger,Hus,Eldre,1816,0,5,10.729232,59.963347,True,False,False,False,False,True,True,[4.14554582 3.13219018 7.36985924 ... 6.44862683 5.06677822 4.26837681],[6.7557043 6.7557043 6.7557043 ... 6.7557043 6.7557043 6.7557043],"[ 8.29109164  6.26438035 14.73971847 ... 12.89725366 10.13355645
  8.53675361]","[44.36615543 44.59719869 47.46330497 ... 38.48186375 36.8967315
 33.67382423]",[13.6114086 13.5114086 13.5114086 ... 13.5114086 13.5114086 13.6114086],[1.18444166 0.89491148 2.10567407 ... 1.84246481 1.44765092 1.21953623],"[-2.96110416 -2.2372787  -5.26418517 ... -4.60616202 -3.6191273
 -3.04884058]",[0. 0. 0. ... 0. 0. 0.],0,0,487.0,292200.0,[7.94014596 7.65061578 8.86137837 ... 8.59816911 8.20335522 7.97524053],69900.0,2.0,1.0,54534.747386525174,38953.39099037512,0,54359.25261347469,15581.356396150046,0.0,0.0,0.0,0.0,0,1.903880302559879,0.0,0.0,0.0,0.0,0.0,0,1.2283098726192767,0.0,0.0,0.0,Referansesituasjon
28,122,A,P1,,,OMT30A,6029002,Studenthjem/studentboliger,Hus,Eldre,4075,0,7,10.730766,59.965354,False,False,False,False,False,False,False,[38.7125 30.5625 36.675  ... 52.975  48.9    48.9   ],[ 8.15    6.1125  4.075  ... 14.2625 12.225  10.1875],[73.35  61.125 73.35  ... 97.8   89.65  93.725],[4.075 0.    0.    ... 8.15  8.15  4.075],[16.3   12.225  8.15  ... 28.525 24.45  20.375],0,0,0,0,0,0.0,0.0,[46.8625 36.675  40.75   ... 67.2375 61.125  59.0875],373300.0,18.0,18.0,300197.1,0.0,0,73072.90000000001,0.0,0.0,0.0,12.225000000000001,0.0,0,6.1125,0.0,0.0,0.0,12.225000000000001,0.0,0,6.1125,0.0,0.0,0.0,Referansesituasjon
29,123,A,P2,,,OMT30B,6029032,Studenthjem/studentboliger,Hus,Eldre,2725,0,6,10.729925,59.965552,False,False,False,False,False,False,False,[25.8875 20.4375 24.525  ... 35.425  32.7    32.7   ],[5.45   4.0875 2.725  ... 9.5375 8.175  6.8125],[49.05  40.875 49.05  ... 65.4   59.95  62.675],[2.725 0.    0.    ... 5.45  5.45  2.725],[10.9    8.175  5.45  ... 19.075 16.35  13.625],0,0,0,0,0,0.0,0.0,[31.3375 24.525  27.25   ... 44.9625 40.875  39.5125],249600.0,12.0,12.0,200745.3,0.0,0,48864.700000000004,0.0,0.0,0.0,8.175,0.0,0,4.0875,0.0,0.0,0.0,8.175,0.0,0,4.0875,0.0,0.0,0.0,Referansesituasjon
30,124,A,P1,,,OMT28A,6029336,Studenthjem/studentboliger,Hus,Eldre,5150,0,6,10.728655,59.965029,False,False,False,False,False,False,False,[48.925 38.625 46.35  ... 66.95  61.8   61.8  ],[10.3    7.725  5.15  ... 18.025 15.45  12.875],[ 92.7   77.25  92.7  ... 123.6  113.3  118.45],[ 5.15  0.    0.   ... 10.3  10.3   5.15],[20.6  15.45 10.3  ... 36.05 30.9  25.75],0,0,0,0,0,0.0,0.0,[59.225 46.35  51.5   ... 84.975 77.25  74.675],471700.0,23.0,23.0,379390.2,0.0,0,92349.80000000002,0.0,0.0,0.0,15.450000000000003,0.0,0,7.725000000000001,0.0,0.0,0.0,15.450000000000003,0.0,0,7.725000000000001,0.0,0.0,0.0,Referansesituasjon
31,125,A,P2,,,OMT30D,6029352,Studenthjem/studentboliger,Hus,Eldre,4805,0,7,10.729002,59.96561,True,True,False,False,False,True,False,[45.6475 36.0375 43.245  ... 62.465  57.66   57.66  ],[ 9.61    7.2075  4.805  ... 16.8175 14.415  12.0125],[ 86.49   72.075  86.49  ... 115.32  105.71  110.515],[4.805 0.    0.    ... 9.61  9.61  4.805],[19.22  14.415  9.61  ... 33.635 28.83  24.025],"[13.04214286 10.29642857 12.35571429 ... 17.84714286 16.47428571
 16.47428571]","[-32.60535714 -25.74107143 -30.88928571 ... -44.61785714 -41.18571429
 -41.18571429]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],3160.0,1896000.0,"[22.65214286 17.50392857 17.16071429 ... 34.66464286 30.88928571
 28.48678571]",113900.0,-34.0,-33.0,353974.74,252839.09999999998,0,86163.26,101135.64,0.0,73438.92073600231,14.415,10.29642857142857,0,7.207500000000001,4.118571428571428,0.0,44.84179622714286,14.415,10.29642857142857,0,7.207500000000001,4.118571428571428,0.0,44.66592430357143,Referansesituasjon
32,127,A,P2,,,OMT30E,6029364,Studenthjem/studentboliger,Hus,Eldre,1258,0,4,10.72839,59.965418,False,True,False,False,False,False,False,[11.951  9.435 11.322 ... 16.354 15.096 15.096],[2.516 1.887 1.258 ... 4.403 3.774 3.145],[22.644 18.87  22.644 ... 30.192 27.676 28.934],[1.258 0.    0.    ... 2.516 2.516 1.258],[5.032 3.774 2.516 ... 8.806 7.548 6.29 ],0,0,0,0,[-0. -0. -0. ... -0. -0. -0.],0.0,0.0,[14.467 11.322 12.58  ... 20.757 18.87  18.241],81600.0,-15.0,-15.0,92674.344,0.0,0,22558.456,0.0,0.0,33647.40561921105,3.7739999999999996,0.0,0,1.8869999999999998,0.0,0.0,20.545101851,3.7739999999999996,0.0,0,1.8869999999999998,0.0,0.0,20.4645228625,Referansesituasjon
33,128,A,P2,,,OMT28B,6029368,Studenthjem/studentboliger,Hus,Eldre,2315,0,4,10.728148,59.964761,False,True,False,False,False,False,False,[21.9925 17.3625 20.835  ... 30.095  27.78   27.78  ],[4.63   3.4725 2.315  ... 8.1025 6.945  5.7875],[41.67  34.725 41.67  ... 55.56  50.93  53.245],[2.315 0.    0.    ... 4.63  4.63  2.315],[ 9.26   6.945  4.63  ... 16.205 13.89  11.575],0,0,0,0,[-0. -0. -0. ... -0. -0. -0.],0.0,0.0,[26.6225 20.835  23.15   ... 38.1975 34.725  33.5675],150100.0,-27.0,-27.0,170541.42,0.0,0,41512.58,0.0,0.0,61918.7154280394,6.945000000000001,0.0,0,3.4725000000000006,0.0,0.0,37.807560242499996,6.945000000000001,0.0,0,3.4725000000000006,0.0,0.0,37.65927696875,Referansesituasjon
34,129,A,P1,,,OMT28C,6029373,Studenthjem/studentboliger,Hus,Eldre,2130,0,5,10.728633,59.964576,False,True,False,False,False,False,False,[20.235 15.975 19.17  ... 27.69  25.56  25.56 ],[4.26  3.195 2.13  ... 7.455 6.39  5.325],[38.34 31.95 38.34 ... 51.12 46.86 48.99],[2.13 0.   0.   ... 4.26 4.26 2.13],[ 8.52  6.39  4.26 ... 14.91 12.78 10.65],0,0,0,0,[-0. -0. -0. ... -0. -0. -0.],0.0,0.0,[24.495 19.17  21.3   ... 35.145 31.95  30.885],149500.0,-18.0,-18.0,156912.84,0.0,0,38195.159999999996,0.0,0.0,45576.454034289054,6.39,0.0,0,3.195,0.0,0.0,27.828977388,6.39,0.0,0,3.195,0.0,0.0,27.719830650000002,Referansesituasjon
35,131,A,P1,,,Utenfor,540329,Barnehage,Barnehage,Eldre,557,0,2,10.734331,59.96286,False,True,False,False,False,False,False,[3.6205 3.6205 3.6205 ... 4.7345 4.1775 4.456 ],[1.114  1.3925 1.3925 ... 1.114  1.114  1.114 ],[6.684 6.684 6.684 ... 8.912 7.798 8.355],[0.557 0.557 0.557 ... 0.557 0.557 0.557],[2.228 2.785 2.785 ... 2.228 2.228 2.228],0,0,0,0,[-0. -0. -0. ... -0. -0. -0.],0.0,0.0,[4.7345 5.013  5.013  ... 5.8485 5.2915 5.57  ],19000.0,-14.0,-14.0,31847.589,0.0,0,19588.576,0.0,0.0,32398.091958553898,1.3925,0.0,0,5.013,0.0,0.0,20.2105001985,1.9495000000000002,0.0,0,4.456,0.0,0.0,20.492730706,Referansesituasjon
36,132,A,P2,,,BT4,0,Studenthjem/studentboliger,Hus,Eldre,10000,0,5,10.7314011,59.9649071,False,True,False,False,False,False,False,[ 95.  75.  90. ... 130. 120. 120.],[20. 15. 10. ... 35. 30. 25.],[180. 150. 180. ... 240. 220. 230.],[10.  0.  0. ... 20. 20. 10.],[40. 30. 20. ... 70. 60. 50.],0,0,0,0,[-0. -0. -0. ... -0. -0. -0.],0.0,0.0,[115.  90. 100. ... 165. 150. 145.],702000.0,-86.0,-85.0,736680.0,0.0,0,179320.0,0.0,0.0,213973.962602296,30.0,0.0,0,15.0,0.0,0.0,130.65247599999998,30.0,0.0,0,15.0,0.0,0.0,130.14005,Referansesituasjon
