,objectid,energiomraadeid,bygningsomraadeid,har_grunnvarme,har_fjernvarme,har_adresse,bygning_id,bygningstype_navn,profet_bygningstype,profet_bygningsstandard,bruksareal_totalt,bebygd_areal,antall_etasjer,x,y,grunnvarme,solceller,luft_luft_varmepumpe,fjernvarme,oppgraderes,varme_finnes,har_eksisterende_data,_termisk_energibehov,_elektrisk_energibehov,_romoppvarming_energibehov,_tappevann_energibehov,_elspesifikt_energibehov,_kompressor,_levert_fra_kilde,_spisslast,_fjernvarmeproduksjon,_solcelleproduksjon,grunnvarme_meter,grunnvarme_kostnad,_nettutveksling_energi_liste,_nettutveksling_energi,_nettutveksling_vintereffekt,_nettutveksling_sommereffekt,_termisk_energibehov_sum,_levert_fra_kilde_sum,_fjernvarmeproduksjon_sum,_elektrisk_energibehov_sum,_kompressor_sum,_spisslast_sum,_solcelleproduksjon_sum,_termisk_energibehov_vintereffekt,_levert_fra_kilde_vintereffekt,_fjernvarmeproduksjon_vintereffekt,_elektrisk_energibehov_vintereffekt,_kompressor_vintereffekt,_spisslast_vintereffekt,_solcelleproduksjon_vintereffekt,_termisk_energibehov_sommereffekt,_levert_fra_kilde_sommereffekt,_fjernvarmeproduksjon_sommereffekt,_elektrisk_energibehov_sommereffekt,_kompressor_sommereffekt,_spisslast_sommereffekt,_solcelleproduksjon_sommereffekt,scenario_navn
10,60,A,P1,,,OMT8-10,592798,Studenthjem/studentboliger,Hus,Eldre,7807,0,10,10.732541,59.964932,False,True,False,False,False,False,True,[43.2  43.8  41.85 ... 48.75 44.7  12.6 ],[37.95 37.95 37.95 ... 37.95 37.95 37.95],[57.6 58.4 55.8 ... 65.  59.6 16.8],"[149.87106666 150.65154222 160.33339095 ... 129.99363844 124.63898332
 113.75184321]",[50.6 50.6 50.6 ... 50.6 50.6 50.6],0,0,0,0,[-0. -0. -0. ... -0. -0. -0.],0.0,0.0,[81.15 81.75 79.8  ... 86.7  82.65 50.55],574900.0,2.0,-17.0,329970.3,0.0,0,328455.0,0.0,0.0,83524.73630180625,15.299999999999999,0.0,0,37.95,0.0,0.0,51.0001940066,0.0,0.0,0,33.900000000000006,0.0,0.0,50.800168517500005,Referansesituasjon
11,64,A,E,,,OMT18,593922,Studenthjem/studentboliger,Hus,Eldre,1991,0,5,10.73141,59.965243,True,True,False,False,False,True,True,[25.125 25.875 24.3   ... 17.925 18.15  15.975],[12.075 12.075 12.075 ... 12.075 12.075 12.075],[33.5 34.5 32.4 ... 23.9 24.2 21.3],"[44.36615543 44.59719869 47.46330497 ... 38.48186375 36.8967315
 33.67382423]",[16.1 16.1 16.1 ... 16.1 16.1 16.1],[7.17857143 7.39285714 6.94285714 ... 5.12142857 5.18571429 4.56428571],"[-17.94642857 -18.48214286 -17.35714286 ... -12.80357143 -12.96428571
 -11.41071429]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],887.0,532200.0,"[19.25357143 19.46785714 19.01785714 ... 17.19642857 17.26071429
 16.63928571]",84200.0,-18.0,-17.0,99385.8,70989.85714285714,0,98438.775,28395.942857142858,0.0,42602.21595411714,0.0,0.0,0,7.949999999999999,0.0,0.0,26.012907971599997,0.0,0.0,0,8.7,0.0,0.0,25.910883955,Referansesituasjon
12,65,A,P1,,,OMT24,593923,Studenthjem/studentboliger,Hus,Eldre,2164,0,5,10.730378,59.965032,True,False,False,False,False,True,True,[26.025 26.1   24.675 ... 38.175 37.875 36.975],[16.65 16.65 16.65 ... 16.65 16.65 16.65],[34.7 34.8 32.9 ... 50.9 50.5 49.3],"[44.36615543 44.59719869 47.46330497 ... 38.48186375 36.8967315
 33.67382423]",[22.2 22.2 22.2 ... 22.2 22.2 22.2],"[ 7.43571429  7.45714286  7.05       ... 10.90714286 10.82142857
 10.56428571]","[-18.58928571 -18.64285714 -17.625      ... -27.26785714 -27.05357143
 -26.41071429]",[0. 0. 0. ... 0. 0. 0.],0,0,1225.0,735000.0,"[24.08571429 24.10714286 23.7        ... 27.55714286 27.47142857
 27.21428571]",176300.0,13.0,14.0,137237.775,98026.98214285713,0,137080.57500000004,39210.79285714286,0.0,0.0,0.0,0.0,0,12.524999999999999,0.0,0.0,0.0,0.0,0.0,0,14.174999999999999,0.0,0.0,0.0,Referansesituasjon
13,71,A,E,,,OMT26,593932,Studenthjem/studentboliger,Hus,Eldre,2164,0,5,10.729364,59.964821,False,False,False,False,False,False,True,[30.6  28.35 28.05 ... 10.5  10.05  9.9 ],[12.15 12.15 12.15 ... 12.15 12.15 12.15],[40.8 37.8 37.4 ... 14.  13.4 13.2],"[44.36615543 44.59719869 47.46330497 ... 38.48186375 36.8967315
 33.67382423]",[16.2 16.2 16.2 ... 16.2 16.2 16.2],0,0,0,0,0,0.0,0.0,[42.75 40.5  40.2  ... 22.65 22.2  22.05],203900.0,8.0,10.0,102592.2,0.0,0,101271.60000000002,0.0,0.0,0.0,0.0,0.0,0,8.25,0.0,0.0,0.0,0.0,0.0,0,9.600000000000001,0.0,0.0,0.0,Referansesituasjon
14,72,A,P2,,,OMT34-36,593933,Studenthjem/studentboliger,Hus,Eldre,3605,0,5,10.728414,59.964115,False,True,False,False,False,False,True,[44.4  42.6  40.2  ... 37.2  37.5  37.35],[22.2 22.2 22.2 ... 22.2 22.2 22.2],[59.2 56.8 53.6 ... 49.6 50.  49.8],"[77.91135618 78.31709099 83.35025705 ... 67.57795811 64.79430913
 59.13456526]",[29.6 29.6 29.6 ... 29.6 29.6 29.6],0,0,0,0,[-0. -0. -0. ... -0. -0. -0.],0.0,0.0,[66.6  64.8  62.4  ... 59.4  59.7  59.55],295900.0,-30.0,-31.0,187180.19999999998,0.0,0,185830.79999999996,0.0,0.0,77137.6135181277,0.0,0.0,0,17.25,0.0,0.0,47.10021759799999,0.0,0.0,0,15.450000000000001,0.0,0.0,46.915488025,Referansesituasjon
15,73,A,P1,,,OMT32,593934,Barnehage,Barnehage,Eldre,561,0,2,10.728939,59.964233,False,False,False,False,False,False,True,[1.98 2.07 2.25 ... 0.9  0.99 1.17],[4.32 4.32 4.32 ... 4.32 4.32 4.32],[2.64 2.76 3.   ... 1.2  1.32 1.56],"[13.93194043 13.46267828 13.49336503 ... 16.31573125 14.81938127
 14.9984107 ]",[5.76 5.76 5.76 ... 5.76 5.76 5.76],0,0,0,0,0,0.0,0.0,[6.3  6.39 6.57 ... 5.22 5.31 5.49],63000.0,8.0,5.0,31959.989999999998,0.0,0,31083.030000000002,0.0,0.0,0.0,4.050000000000001,0.0,0,4.32,0.0,0.0,0.0,0.81,0.0,0,4.32,0.0,0.0,0.0,Referansesituasjon
16,74,A,E,,,OMT46,593935,Studenthjem/studentboliger,Hus,Eldre,2164,0,5,10.729544,59.963812,False,True,False,False,False,False,True,[28.425 29.85  28.05  ... 24.15  22.35  21.225],[13.125 13.125 13.125 ... 13.125 13.125 13.125],[37.9 39.8 37.4 ... 32.2 29.8 28.3],"[44.36615543 44.59719869 47.46330497 ... 38.48186375 36.8967315
 33.67382423]",[17.5 17.5 17.5 ... 17.5 17.5 17.5],0,0,0,0,[-0. -0. -0. ... -0. -0. -0.],0.0,0.0,[41.55  42.975 41.175 ... 37.275 35.475 34.35 ],175400.0,-19.0,-17.0,111181.875,0.0,0,110528.17499999999,0.0,0.0,46303.96550713686,0.0,0.0,0,9.3,0.0,0.0,28.273195806399997,0.0,0.0,0,11.399999999999999,0.0,0.0,28.16230682,Referansesituasjon
17,75,A,P2,,,OMT20-22,593936,Studenthjem/studentboliger,Hus,Eldre,3156,0,4,10.73046,59.964537,False,True,False,False,False,False,True,[54.3  52.5  49.8  ... 53.4  49.8  48.15],[27.9 27.9 27.9 ... 27.9 27.9 27.9],[72.4 70.  66.4 ... 71.2 66.4 64.2],"[80.07546197 80.49246668 85.66543654 ... 69.45503814 66.5940691
 60.77711728]",[37.2 37.2 37.2 ... 37.2 37.2 37.2],0,0,0,0,[-0. -0. -0. ... -0. -0. -0.],0.0,0.0,[82.2  80.4  77.7  ... 81.3  77.7  76.05],390600.0,-30.0,-27.0,238150.19999999998,0.0,0,236869.64999999997,0.0,0.0,84412.72824660578,0.0,0.0,0,21.6,0.0,0.0,51.542401782,0.0,0.0,0,23.85,0.0,0.0,51.340249725,Referansesituasjon
18,76,A,E,,,OMT16,593937,Barnehage,Barnehage,Eldre,562,0,2,10.730984,59.964629,False,True,False,False,False,False,True,[5.9625 6.     6.0375 ... 3.1875 3.4125 3.6375],[4.9875 4.9875 4.9875 ... 4.9875 4.9875 4.9875],[7.95 8.   8.05 ... 4.25 4.55 4.85],"[13.93194043 13.46267828 13.49336503 ... 16.31573125 14.81938127
 14.9984107 ]",[6.65 6.65 6.65 ... 6.65 6.65 6.65],0,0,0,0,[-0. -0. -0. ... -0. -0. -0.],0.0,0.0,[10.95   10.9875 11.025  ...  8.175   8.4     8.625 ],40700.0,-16.0,-18.0,36855.375,0.0,0,36579.5625,0.0,0.0,32688.9186368174,0.0,0.0,0,4.1625,0.0,0.0,20.391923001,0.0,0.0,0,2.6624999999999996,0.0,0.0,20.676686996,Referansesituasjon
19,77,A,P1,,,OMT12-14,593938,Studenthjem/studentboliger,Hus,Eldre,9945,0,13,10.731491,59.96473,True,False,False,False,False,True,True,[0. 0. 0. ... 0. 0. 0.],[72.    71.1   72.45  ... 74.025 73.8   74.25 ],[0. 0. 0. ... 0. 0. 0.],"[177.46462171 178.38879476 189.85321989 ... 153.92745501 147.586926
 134.69529693]",[96.  94.8 96.6 ... 98.7 98.4 99. ],[0. 0. 0. ... 0. 0. 0.],[-0. -0. -0. ... -0. -0. -0.],[0. 0. 0. ... 0. 0. 0.],0,0,0.0,0.0,[72.    71.1   72.45  ... 74.025 73.8   74.25 ],602800.0,49.0,47.0,14.400000000000013,10.285714285714295,0,602758.125,4.114285714285718,0.0,0.0,0.0,0.0,0,49.050000000000004,0.0,0.0,0.0,0.0,0.0,0,46.575,0.0,0.0,0.0,Referansesituasjon
20,78,A,E,,,OMT50,593939,Studenthjem/studentboliger,Hus,Eldre,2130,0,5,10.731572,59.964226,True,False,False,False,False,True,True,[22.65 21.6  21.   ... 28.5  26.55 23.85],[14.1 14.1 14.1 ... 14.1 14.1 14.1],[30.2 28.8 28.  ... 38.  35.4 31.8],"[45.44820832 45.68488653 48.62089472 ... 39.42040376 37.79661148
 34.49510024]",[18.8 18.8 18.8 ... 18.8 18.8 18.8],[6.47142857 6.17142857 6.         ... 8.14285714 7.58571429 6.81428571],"[-16.17857143 -15.42857143 -15.         ... -20.35714286 -18.96428571
 -17.03571429]",[0. 0. 0. ... 0. 0. 0.],0,0,1085.0,651000.0,"[20.57142857 20.27142857 20.1        ... 22.24285714 21.68571429
 20.91428571]",154300.0,12.0,11.0,121493.55,86781.10714285714,0,119576.24999999999,34712.44285714285,0.0,0.0,0.0,0.0,0,12.0,0.0,0.0,0.0,0.0,0.0,0,10.8,0.0,0.0,0.0,Referansesituasjon
21,79,A,P1,,,OMT48,593941,Studenthjem/studentboliger,Hus,Eldre,2164,0,5,10.730559,59.964033,True,True,False,False,False,True,True,[22.95  21.9   21.    ... 20.7   18.675 18.45 ],[12.45 12.45 12.45 ... 12.45 12.45 12.45],[30.6 29.2 28.  ... 27.6 24.9 24.6],"[44.36615543 44.59719869 47.46330497 ... 38.48186375 36.8967315
 33.67382423]",[16.6 16.6 16.6 ... 16.6 16.6 16.6],[6.55714286 6.25714286 6.         ... 5.91428571 5.33571429 5.27142857],"[-16.39285714 -15.64285714 -15.         ... -14.78571429 -13.33928571
 -13.17857143]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],943.0,565800.0,"[19.00714286 18.70714286 18.45       ... 18.36428571 17.78571429
 17.72142857]",89400.0,-18.0,-16.0,105644.24999999999,75460.17857142857,0,105514.94999999998,30184.071428571428,0.0,46303.96550713686,0.0,0.0,0,9.825,0.0,0.0,28.273195806399997,0.0,0.0,0,11.850000000000001,0.0,0.0,28.16230682,Referansesituasjon
22,100,A,P1,,,OMT2-4,4285839,Studenthjem/studentboliger,Hus,Eldre,11503,0,14,10.733375,59.964454,True,True,False,False,False,True,True,[0. 0. 0. ... 0. 0. 0.],[81.225 80.775 78.3   ... 82.575 81.    76.275],[0. 0. 0. ... 0. 0. 0.],[214.24591  215.361627 229.202167 ... 185.830434 178.175768 162.612222],[108.3 107.7 104.4 ... 110.1 108.  101.7],[0. 0. 0. ... 0. 0. 0.],[-0. -0. -0. ... -0. -0. -0.],[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],0.0,0.0,[81.225 80.775 78.3   ... 82.575 81.    76.275],615100.0,13.0,1.0,15.075000000000038,10.76785714285717,0,702971.1,4.307142857142868,0.0,87905.08899336467,0.0,0.0,0,66.6,0.0,0.0,53.67483683671428,0.0,0.0,0,54.449999999999996,0.0,0.0,53.46432125535714,Referansesituasjon
23,111,A,E,,,OMT68,5614767,Studenthjem/studentboliger,Hus,Eldre,6484,0,9,10.733078,59.963358,False,True,False,False,False,False,True,[0. 0. 0. ... 0. 0. 0.],[50.25 51.9  49.8  ... 51.9  50.1  50.55],[0. 0. 0. ... 0. 0. 0.],"[128.22901539 128.8967868  137.18053334 ... 111.22197657 106.64055756
  97.3255691 ]",[67.  69.2 66.4 ... 69.2 66.8 67.4],0,0,0,0,[-0. -0. -0. ... -0. -0. -0.],0.0,0.0,[50.25 51.9  49.8  ... 51.9  50.1  50.55],375800.0,-8.0,-13.0,25.50000000000001,0.0,0,452829.60000000003,0.0,0.0,77078.17630629375,0.0,0.0,0,39.3,0.0,0.0,47.06392524355555,0.0,0.0,0,34.05,0.0,0.0,46.879338011111116,Referansesituasjon
24,113,A,P1,,,OMT70,5615545,Studenthjem/studentboliger,Hus,Eldre,5106,0,11,10.733679,59.96386,False,False,False,False,False,False,False,[72.7605 57.4425 68.931  ... 99.567  91.908  91.908 ],[15.318  11.4885  7.659  ... 26.8065 22.977  19.1475],[ 91.908  76.59   91.908 ... 122.544 112.332 117.438],[ 5.106  0.     0.    ... 10.212 10.212  5.106],[20.424 15.318 10.212 ... 35.742 30.636 25.53 ],0,0,0,0,0,0.0,0.0,[ 88.0785  68.931   76.59   ... 126.3735 114.885  111.0555],701600.0,34.0,34.0,564223.212,0.0,0,137341.18800000002,0.0,0.0,0.0,22.977,0.0,0,11.4885,0.0,0.0,0.0,22.977,0.0,0,11.4885,0.0,0.0,0.0,Referansesituasjon
25,114,A,P1,,,OMT40,5734422,Studenthjem/studentboliger,Hus,Eldre,1307,0,4,10.728471,59.963463,False,True,False,False,False,False,True,"[ 6.21831873  4.69828526 11.05478885 ...  9.67294025  7.60016734
  6.40256521]","[10.13355645 10.13355645 10.13355645 ... 10.13355645 10.13355645
 10.13355645]","[ 8.29109164  6.26438035 14.73971847 ... 12.89725366 10.13355645
  8.53675361]","[44.36615543 44.59719869 47.46330497 ... 38.48186375 36.8967315
 33.67382423]",[13.6114086 13.5114086 13.5114086 ... 13.5114086 13.6114086 13.5114086],0,0,0,0,[-0. -0. -0. ... -0. -0. -0.],0.0,0.0,"[16.35187518 14.83184171 21.1883453  ... 19.8064967  17.73372379
 16.53612166]",128400.0,-18.0,-19.0,81802.12107978776,0.0,0,81538.87892021204,0.0,0.0,34957.99614015011,0.0,0.0,0,2.8558204538398186,0.0,0.0,21.345348266499997,0.0,0.0,0,1.842464808928915,0.0,0.0,21.26163066875,Referansesituasjon
