,objectid,energiomraadeid,bygningsomraadeid,har_grunnvarme,har_fjernvarme,har_adresse,bygning_id,bygningstype_navn,profet_bygningstype,profet_bygningsstandard,bruksareal_totalt,bebygd_areal,antall_etasjer,x,y,grunnvarme,solceller,luft_luft_varmepumpe,fjernvarme,oppgraderes,varme_finnes,har_eksisterende_data,_termisk_energibehov,_elektrisk_energibehov,_romoppvarming_energibehov,_tappevann_energibehov,_elspesifikt_energibehov,_kompressor,_levert_fra_kilde,_spisslast,_fjernvarmeproduksjon,_solcelleproduksjon,grunnvarme_meter,grunnvarme_kostnad,_nettutveksling_energi_liste,_nettutveksling_energi,_nettutveksling_vintereffekt,_nettutveksling_sommereffekt,_termisk_energibehov_sum,_levert_fra_kilde_sum,_fjernvarmeproduksjon_sum,_elektrisk_energibehov_sum,_kompressor_sum,_spisslast_sum,_solcelleproduksjon_sum,_termisk_energibehov_vintereffekt,_levert_fra_kilde_vintereffekt,_fjernvarmeproduksjon_vintereffekt,_elektrisk_energibehov_vintereffekt,_kompressor_vintereffekt,_spisslast_vintereffekt,_solcelleproduksjon_vintereffekt,_termisk_energibehov_sommereffekt,_levert_fra_kilde_sommereffekt,_fjernvarmeproduksjon_sommereffekt,_elektrisk_energibehov_sommereffekt,_kompressor_sommereffekt,_spisslast_sommereffekt,_solcelleproduksjon_sommereffekt,scenario_navn
23,111,A,E,,,OMT68,5614767,Studenthjem/studentboliger,Hus,Eldre,6484,0,9,10.733078,59.963358,True,True,False,False,False,True,True,[0. 0. 0. ... 0. 0. 0.],[50.25 51.9  49.8  ... 51.9  50.1  50.55],[0. 0. 0. ... 0. 0. 0.],"[128.22901539 128.8967868  137.18053334 ... 111.22197657 106.64055756
  97.3255691 ]",[67.  69.2 66.4 ... 69.2 66.8 67.4],[0. 0. 0. ... 0. 0. 0.],[-0. -0. -0. ... -0. -0. -0.],[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],0.0,0.0,[50.25 51.9  49.8  ... 51.9  50.1  50.55],375800.0,-8.0,-13.0,25.50000000000001,18.214285714285722,0,452829.60000000003,7.285714285714288,0.0,77078.17630629375,0.0,0.0,0,39.3,0.0,0.0,47.06392524355555,0.0,0.0,0,34.05,0.0,0.0,46.879338011111116,Referansesituasjon
24,113,A,P1,,,OMT70,5615545,Studenthjem/studentboliger,Hus,Eldre,5106,0,11,10.733679,59.96386,True,True,False,False,False,True,False,[72.7605 57.4425 68.931  ... 99.567  91.908  91.908 ],[15.318  11.4885  7.659  ... 26.8065 22.977  19.1475],[ 91.908  76.59   91.908 ... 122.544 112.332 117.438],[ 5.106  0.     0.    ... 10.212 10.212  5.106],[20.424 15.318 10.212 ... 35.742 30.636 25.53 ],"[20.78871429 16.41214286 19.69457143 ... 28.44771429 26.25942857
 26.25942857]","[-51.97178571 -41.03035714 -49.23642857 ... -71.11928571 -65.64857143
 -65.64857143]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],5038.0,3022800.0,"[36.10671429 27.90064286 27.35357143 ... 55.25421429 49.23642857
 45.40692857]",248900.0,-12.0,-12.0,564223.212,403016.58,0,137341.18800000002,161206.632,0.0,49661.411502151066,22.977,16.412142857142857,0,11.4885,6.564857142857143,0.0,30.32325192981818,22.977,16.412142857142857,0,11.4885,6.564857142857143,0.0,30.204322513636367,Referansesituasjon
25,114,A,P1,,,OMT40,5734422,Studenthjem/studentboliger,Hus,Eldre,1307,0,4,10.728471,59.963463,True,True,False,False,False,True,True,"[ 6.21831873  4.69828526 11.05478885 ...  9.67294025  7.60016734
  6.40256521]","[10.13355645 10.13355645 10.13355645 ... 10.13355645 10.13355645
 10.13355645]","[ 8.29109164  6.26438035 14.73971847 ... 12.89725366 10.13355645
  8.53675361]","[44.36615543 44.59719869 47.46330497 ... 38.48186375 36.8967315
 33.67382423]",[13.6114086 13.5114086 13.5114086 ... 13.5114086 13.6114086 13.5114086],[1.77666249 1.34236722 3.1585111  ... 2.76369721 2.17147638 1.82930435],"[-4.44165624 -3.35591804 -7.89627775 ... -6.90924303 -5.42869095
 -4.57326087]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],730.0,438000.0,"[11.91021894 11.47592367 13.29206755 ... 12.89725366 12.30503283
 11.9628608 ]",70000.0,-18.0,-19.0,81802.12107978776,58430.08648556268,0,81538.87892021204,23372.03459422507,0.0,34957.99614015011,0.0,0.0,0,2.8558204538398186,0.0,0.0,21.345348266499997,0.0,0.0,0,1.842464808928915,0.0,0.0,21.26163066875,Referansesituasjon
26,115,A,E,,,OMT38,5734455,Studenthjem/studentboliger,Hus,Eldre,2983,0,5,10.728844,59.963669,True,True,False,False,False,True,True,"[ 6.21831873  4.69828526 11.05478885 ...  9.67294025  7.60016734
  6.40256521]","[10.13355645 10.13355645 10.13355645 ... 10.13355645 10.13355645
 10.13355645]","[ 8.29109164  6.26438035 14.73971847 ... 12.89725366 10.13355645
  8.53675361]","[44.36615543 44.59719869 47.46330497 ... 38.48186375 36.8967315
 33.67382423]",[13.5114086 13.5114086 13.5114086 ... 13.5114086 13.5114086 13.5114086],[1.77666249 1.34236722 3.1585111  ... 2.76369721 2.17147638 1.82930435],"[-4.44165624 -3.35591804 -7.89627775 ... -6.90924303 -5.42869095
 -4.57326087]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],730.0,438000.0,"[11.91021894 11.47592367 13.29206755 ... 12.89725366 12.30503283
 11.9628608 ]",41100.0,-36.0,-37.0,81802.12107978776,58430.08648556268,0,81538.87892021204,23372.03459422507,0.0,63828.4330442649,0.0,0.0,0,2.8558204538398186,0.0,0.0,38.9736335908,0.0,0.0,0,1.842464808928915,0.0,0.0,38.820776915,Referansesituasjon
27,116,A,P1,,,OMT42,5734456,Studenthjem/studentboliger,Hus,Eldre,1816,0,5,10.729232,59.963347,True,True,False,False,False,True,True,"[ 6.21831873  4.69828526 11.05478885 ...  9.67294025  7.60016734
  6.40256521]","[10.13355645 10.13355645 10.13355645 ... 10.13355645 10.13355645
 10.13355645]","[ 8.29109164  6.26438035 14.73971847 ... 12.89725366 10.13355645
  8.53675361]","[44.36615543 44.59719869 47.46330497 ... 38.48186375 36.8967315
 33.67382423]",[13.6114086 13.5114086 13.5114086 ... 13.5114086 13.5114086 13.6114086],[1.77666249 1.34236722 3.1585111  ... 2.76369721 2.17147638 1.82930435],"[-4.44165624 -3.35591804 -7.89627775 ... -6.90924303 -5.42869095
 -4.57326087]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],730.0,438000.0,"[11.91021894 11.47592367 13.29206755 ... 12.89725366 12.30503283
 11.9628608 ]",66100.0,-21.0,-22.0,81802.12107978776,58430.08648556268,0,81538.87892021204,23372.03459422507,0.0,38857.67160857696,0.0,0.0,0,2.8558204538398186,0.0,0.0,23.726489641599997,0.0,0.0,0,1.842464808928915,0.0,0.0,23.63343308,Referansesituasjon
28,122,A,P1,,,OMT30A,6029002,Studenthjem/studentboliger,Hus,Eldre,4075,0,7,10.730766,59.965354,True,True,False,False,False,True,False,[58.06875 45.84375 55.0125  ... 79.4625  73.35    73.35   ],[12.225    9.16875  6.1125  ... 21.39375 18.3375  15.28125],[73.35  61.125 73.35  ... 97.8   89.65  93.725],[4.075 0.    0.    ... 8.15  8.15  4.075],[16.3   12.225  8.15  ... 28.525 24.45  20.375],"[16.59107143 13.09821429 15.71785714 ... 22.70357143 20.95714286
 20.95714286]","[-41.47767857 -32.74553571 -39.29464286 ... -56.75892857 -52.39285714
 -52.39285714]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],4020.0,2412000.0,"[28.81607143 22.26696429 21.83035714 ... 44.09732143 39.29464286
 36.23839286]",176000.0,-24.0,-23.0,450295.65,321639.75000000006,0,109609.35000000002,128655.90000000001,0.0,62281.706971739724,18.337500000000002,13.098214285714288,0,9.16875,5.239285714285714,0.0,38.02920283571428,18.337500000000002,13.098214285714288,0,9.16875,5.239285714285714,0.0,37.88005026785714,Referansesituasjon
29,123,A,P2,,,OMT30B,6029032,Studenthjem/studentboliger,Hus,Eldre,2725,0,6,10.729925,59.965552,True,True,False,False,False,True,False,[38.83125 30.65625 36.7875  ... 53.1375  49.05    49.05   ],[ 8.175    6.13125  4.0875  ... 14.30625 12.2625  10.21875],[49.05  40.875 49.05  ... 65.4   59.95  62.675],[2.725 0.    0.    ... 5.45  5.45  2.725],[10.9    8.175  5.45  ... 19.075 16.35  13.625],"[11.09464286  8.75892857 10.51071429 ... 15.18214286 14.01428571
 14.01428571]","[-27.73660714 -21.89732143 -26.27678571 ... -37.95535714 -35.03571429
 -35.03571429]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],2689.0,1613400.0,"[19.26964286 14.89017857 14.59821429 ... 29.48839286 26.27678571
 24.23303571]",110700.0,-20.0,-20.0,301117.95,215084.25,0,73297.05,86033.7,0.0,48589.92067427139,12.262500000000001,8.758928571428573,0,6.1312500000000005,3.503571428571428,0.0,29.66899975833333,12.262500000000001,8.758928571428573,0,6.1312500000000005,3.503571428571428,0.0,29.55263635416667,Referansesituasjon
30,124,A,P1,,,OMT28A,6029336,Studenthjem/studentboliger,Hus,Eldre,5150,0,6,10.728655,59.965029,True,True,False,False,False,True,False,[ 73.3875  57.9375  69.525  ... 100.425   92.7     92.7   ],[15.45   11.5875  7.725  ... 27.0375 23.175  19.3125],[ 92.7   77.25  92.7  ... 123.6  113.3  118.45],[ 5.15  0.    0.   ... 10.3  10.3   5.15],[20.6  15.45 10.3  ... 36.05 30.9  25.75],"[20.96785714 16.55357143 19.86428571 ... 28.69285714 26.48571429
 26.48571429]","[-52.41964286 -41.38392857 -49.66071429 ... -71.73214286 -66.21428571
 -66.21428571]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],5081.0,3048600.0,"[36.41785714 28.14107143 27.58928571 ... 55.73035714 49.66071429
 45.79821429]",209300.0,-38.0,-38.0,569085.3,406489.5,0,138524.69999999998,162595.8,0.0,91830.49228348536,23.175000000000004,16.55357142857143,0,11.587500000000002,6.621428571428574,0.0,56.071687616666665,23.175000000000004,16.55357142857143,0,11.587500000000002,6.621428571428574,0.0,55.85177145833334,Referansesituasjon
31,125,A,P2,,,OMT30D,6029352,Studenthjem/studentboliger,Hus,Eldre,4805,0,7,10.729002,59.96561,True,True,False,False,False,True,False,[68.47125 54.05625 64.8675  ... 93.6975  86.49    86.49   ],[14.415   10.81125  7.2075  ... 25.22625 21.6225  18.01875],[ 86.49   72.075  86.49  ... 115.32  105.71  110.515],[4.805 0.    0.    ... 9.61  9.61  4.805],[19.22  14.415  9.61  ... 33.635 28.83  24.025],"[19.56321429 15.44464286 18.53357143 ... 26.77071429 24.71142857
 24.71142857]","[-48.90803571 -38.61160714 -46.33392857 ... -66.92678571 -61.77857143
 -61.77857143]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],4741.0,2844600.0,"[33.97821429 26.25589286 25.74107143 ... 51.99696429 46.33392857
 42.73017857]",207500.0,-28.0,-28.0,530962.11,379258.65,0,129244.89000000001,151703.45999999996,0.0,73438.92073600231,21.6225,15.444642857142856,0,10.811250000000001,6.1778571428571425,0.0,44.84179622714286,21.6225,15.444642857142856,0,10.811250000000001,6.1778571428571425,0.0,44.66592430357143,Referansesituasjon
32,127,A,P2,,,OMT30E,6029364,Studenthjem/studentboliger,Hus,Eldre,1258,0,4,10.72839,59.965418,True,True,False,False,False,True,False,[17.9265 14.1525 16.983  ... 24.531  22.644  22.644 ],[3.774  2.8305 1.887  ... 6.6045 5.661  4.7175],[22.644 18.87  22.644 ... 30.192 27.676 28.934],[1.258 0.    0.    ... 2.516 2.516 1.258],[5.032 3.774 2.516 ... 8.806 7.548 6.29 ],[5.12185714 4.04357143 4.85228571 ... 7.00885714 6.46971429 6.46971429],"[-12.80464286 -10.10892857 -12.13071429 ... -17.52214286 -16.17428571
 -16.17428571]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],1241.0,744600.0,"[ 8.89585714  6.87407143  6.73928571 ... 13.61335714 12.13071429
 11.18721429]",39900.0,-16.0,-16.0,139011.516,99293.94,0,33837.68400000001,39717.576,0.0,33647.40561921105,5.661,4.043571428571428,0,2.8305,1.6174285714285714,0.0,20.545101851,5.661,4.043571428571428,0,2.8305,1.6174285714285714,0.0,20.4645228625,Referansesituasjon
33,128,A,P2,,,OMT28B,6029368,Studenthjem/studentboliger,Hus,Eldre,2315,0,4,10.728148,59.964761,True,True,False,False,False,True,False,[32.98875 26.04375 31.2525  ... 45.1425  41.67    41.67   ],[ 6.945    5.20875  3.4725  ... 12.15375 10.4175   8.68125],[41.67  34.725 41.67  ... 55.56  50.93  53.245],[2.315 0.    0.    ... 4.63  4.63  2.315],[ 9.26   6.945  4.63  ... 16.205 13.89  11.575],"[ 9.42535714  7.44107143  8.92928571 ... 12.89785714 11.90571429
 11.90571429]","[-23.56339286 -18.60267857 -22.32321429 ... -32.24464286 -29.76428571
 -29.76428571]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],2284.0,1370400.0,"[16.37035714 12.64982143 12.40178571 ... 25.05160714 22.32321429
 20.58696429]",73400.0,-30.0,-29.0,255812.13000000003,182722.95,0,62268.869999999995,73089.18,0.0,61918.7154280394,10.4175,7.441071428571429,0,5.20875,2.9764285714285714,0.0,37.807560242499996,10.4175,7.441071428571429,0,5.20875,2.9764285714285714,0.0,37.65927696875,Referansesituasjon
34,129,A,P1,,,OMT28C,6029373,Studenthjem/studentboliger,Hus,Eldre,2130,0,5,10.728633,59.964576,True,True,False,False,False,True,False,[30.3525 23.9625 28.755  ... 41.535  38.34   38.34  ],[ 6.39    4.7925  3.195  ... 11.1825  9.585   7.9875],[38.34 31.95 38.34 ... 51.12 46.86 48.99],[2.13 0.   0.   ... 4.26 4.26 2.13],[ 8.52  6.39  4.26 ... 14.91 12.78 10.65],"[ 8.67214286  6.84642857  8.21571429 ... 11.86714286 10.95428571
 10.95428571]","[-21.68035714 -17.11607143 -20.53928571 ... -29.66785714 -27.38571429
 -27.38571429]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],2102.0,1261200.0,"[15.06214286 11.63892857 11.41071429 ... 23.04964286 20.53928571
 18.94178571]",79000.0,-20.0,-20.0,235369.26,168120.90000000002,0,57292.74,67248.36,0.0,45576.454034289054,9.584999999999999,6.846428571428571,0,4.7925,2.7385714285714284,0.0,27.828977388,9.584999999999999,6.846428571428571,0,4.7925,2.7385714285714284,0.0,27.719830650000002,Referansesituasjon
35,131,A,P1,,,Utenfor,540329,Barnehage,Barnehage,Eldre,557,0,2,10.734331,59.96286,True,True,False,False,False,True,False,[5.43075 5.43075 5.43075 ... 7.10175 6.26625 6.684  ],[1.671   2.08875 2.08875 ... 1.671   1.671   1.671  ],[6.684 6.684 6.684 ... 8.912 7.798 8.355],[0.557 0.557 0.557 ... 0.557 0.557 0.557],[2.228 2.785 2.785 ... 2.228 2.228 2.228],[1.55164286 1.55164286 1.55164286 ... 2.02907143 1.79035714 1.90971429],"[-3.87910714 -3.87910714 -3.87910714 ... -5.07267857 -4.47589286
 -4.77428571]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],404.0,242400.0,[3.22264286 3.64039286 3.64039286 ... 3.70007143 3.46135714 3.58071429],12400.0,-12.0,-13.0,47771.383499999996,32309.083392857145,0,29382.864,12923.633357142857,2538.66675,32398.091958553898,2.08875,1.4919642857142859,0,7.5195,0.5967857142857143,0.0,20.2105001985,2.9242500000000002,2.08875,0,6.684000000000001,0.8355000000000001,0.0,20.492730706,Referansesituasjon
36,132,A,P2,,,BT4,0,Studenthjem/studentboliger,Hus,Eldre,10000,0,5,10.7314011,59.9649071,True,True,False,False,False,True,False,[142.5 112.5 135.  ... 195.  180.  180. ],[30.  22.5 15.  ... 52.5 45.  37.5],[180. 150. 180. ... 240. 220. 230.],[10.  0.  0. ... 20. 20. 10.],[40. 30. 20. ... 70. 60. 50.],"[40.71428571 32.14285714 38.57142857 ... 55.71428571 51.42857143
 51.42857143]","[-101.78571429  -80.35714286  -96.42857143 ... -139.28571429 -128.57142857
 -128.57142857]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],9866.0,5919600.0,"[ 70.71428571  54.64285714  53.57142857 ... 108.21428571  96.42857143
  88.92857143]",370700.0,-95.0,-95.0,1105020.0,789300.0,0,268980.0,315720.0,0.0,213973.962602296,45.0,32.14285714285714,0,22.5,12.857142857142861,0.0,130.65247599999998,45.0,32.14285714285714,0,22.5,12.857142857142861,0.0,130.14005,Referansesituasjon
